actual_sentiment	id	predicted_sentiment
0	"765_4"	0
0	"3955_1"	0
1	"3923_10"	1
1	"6755_7"	1
1	"7595_10"	1
0	"5929_2"	0
1	"11480_10"	1
0	"8891_3"	0
0	"12256_4"	0
1	"6789_8"	1
1	"3637_10"	1
0	"6088_3"	0
1	"4758_8"	1
0	"4539_1"	0
0	"2039_2"	0
1	"6165_8"	1
1	"2102_10"	1
0	"11731_4"	0
0	"2780_4"	0
1	"6710_10"	1
0	"3337_2"	0
1	"10827_10"	0
1	"742_9"	1
0	"5238_2"	0
1	"10766_7"	1
0	"8216_4"	0
0	"9010_3"	0
0	"3526_2"	0
0	"9885_4"	0
0	"11164_1"	0
0	"2084_1"	0
1	"6351_8"	1
0	"10283_1"	0
0	"7080_4"	0
1	"8194_9"	1
1	"6483_10"	1
1	"3387_10"	1
0	"4350_2"	0
0	"12327_1"	0
0	"7722_3"	0
1	"10240_8"	1
0	"8502_1"	0
0	"3472_1"	0
0	"218_4"	0
0	"10100_1"	0
0	"8_4"	0
0	"7878_4"	0
0	"4838_1"	0
1	"9987_9"	1
0	"11359_2"	0
1	"120_8"	0
1	"10950_9"	1
0	"405_3"	1
0	"6158_4"	1
0	"5105_4"	0
0	"3940_1"	0
0	"4364_1"	1
0	"3311_4"	0
0	"9057_3"	0
1	"2065_7"	1
0	"7803_2"	0
1	"1372_7"	1
1	"3379_7"	1
1	"1972_10"	1
0	"3141_2"	0
0	"8392_3"	0
1	"10829_10"	1
1	"7367_7"	1
0	"1803_4"	1
1	"5837_7"	1
0	"7071_4"	0
1	"218_9"	1
1	"6603_8"	1
0	"10415_2"	0
0	"10768_1"	0
0	"4932_4"	1
0	"5844_1"	0
0	"3226_1"	0
0	"5950_4"	0
0	"7198_1"	0
1	"9171_9"	1
0	"4039_2"	1
0	"4306_4"	0
0	"11940_4"	1
0	"10182_3"	0
1	"432_8"	1
1	"4295_9"	1
1	"49_10"	0
0	"11203_1"	0
0	"5978_2"	1
0	"148_2"	0
0	"9984_1"	0
1	"3136_8"	1
1	"7380_9"	1
0	"10261_1"	0
1	"988_8"	1
1	"6301_10"	1
0	"8018_1"	0
0	"5589_2"	0
1	"5231_10"	1
1	"10007_7"	1
1	"368_10"	1
1	"6240_10"	1
0	"11260_4"	0
1	"835_8"	1
1	"10199_7"	0
0	"5974_1"	1
0	"2072_1"	0
1	"12476_10"	1
1	"777_7"	1
1	"2254_8"	1
0	"908_1"	0
1	"5055_8"	1
1	"6118_10"	1
0	"8143_1"	0
0	"1464_4"	0
0	"653_1"	0
0	"211_4"	0
0	"10119_2"	1
0	"11614_3"	1
1	"7757_9"	1
1	"4914_7"	0
0	"3983_3"	0
0	"1277_1"	0
1	"3831_10"	1
0	"7387_1"	0
0	"2612_2"	1
1	"1569_10"	1
0	"2363_1"	0
1	"1877_7"	1
1	"6380_9"	1
0	"6052_2"	0
1	"12248_7"	1
0	"3204_3"	0
0	"7060_1"	0
0	"4462_4"	0
1	"9775_8"	1
0	"1186_2"	0
1	"11778_10"	1
0	"6460_2"	0
1	"9521_10"	1
0	"7159_2"	0
1	"6542_8"	1
0	"2114_4"	1
0	"7276_2"	0
0	"4935_1"	0
1	"185_9"	1
0	"4228_1"	0
1	"7566_10"	0
1	"5299_8"	1
1	"3239_10"	0
0	"10546_1"	0
1	"3507_7"	1
1	"6914_8"	1
1	"1740_8"	1
1	"7177_8"	1
0	"1940_3"	0
0	"1779_1"	0
0	"12472_2"	0
1	"3872_9"	1
0	"8772_1"	0
0	"6825_4"	0
0	"3392_4"	1
0	"7027_4"	0
0	"7213_3"	0
0	"10661_3"	1
1	"615_10"	1
0	"1059_2"	0
0	"11581_2"	0
1	"4355_10"	1
0	"9990_1"	0
1	"65_10"	1
0	"6512_1"	0
1	"799_8"	1
1	"5323_7"	1
0	"722_4"	0
1	"3788_10"	1
0	"1292_4"	0
1	"5754_9"	1
1	"5994_8"	1
0	"8282_4"	0
0	"5569_4"	0
1	"8068_9"	1
0	"5736_2"	0
0	"5604_3"	0
1	"2394_7"	1
1	"3384_8"	0
0	"12380_1"	0
0	"4438_1"	0
1	"320_8"	1
0	"1515_1"	0
0	"3145_3"	0
1	"5004_9"	1
1	"4667_10"	0
1	"9388_8"	1
1	"9856_8"	0
0	"2308_1"	0
1	"3273_9"	1
1	"6302_8"	1
1	"10632_10"	1
1	"2700_10"	1
1	"3636_8"	1
1	"562_8"	0
1	"3595_10"	1
0	"6176_3"	0
1	"5679_10"	1
1	"9174_9"	1
1	"9747_10"	1
1	"3193_9"	1
0	"4514_2"	0
0	"6207_1"	0
1	"5729_9"	1
1	"9377_7"	1
1	"7063_8"	1
1	"7963_9"	1
0	"242_1"	0
1	"8822_10"	1
1	"7776_7"	1
1	"4045_10"	1
1	"6130_7"	0
0	"1221_4"	0
1	"9240_10"	0
1	"3197_10"	1
1	"3407_8"	1
0	"11683_3"	1
0	"9737_4"	0
0	"6687_4"	0
1	"6757_8"	1
0	"7221_1"	0
0	"1902_4"	0
1	"11875_7"	0
0	"3661_1"	0
1	"4376_9"	1
0	"6124_1"	0
0	"836_4"	0
0	"5365_3"	0
0	"3956_1"	0
0	"2066_2"	0
1	"9251_9"	1
1	"3767_9"	0
1	"12330_7"	1
0	"5859_1"	0
1	"2310_9"	1
1	"302_10"	1
1	"5672_9"	1
0	"3913_1"	0
0	"5971_3"	0
1	"5955_10"	1
0	"7641_3"	0
0	"3733_1"	0
1	"1365_8"	1
0	"8008_1"	0
1	"12311_9"	1
0	"2268_1"	0
0	"699_4"	0
0	"11013_1"	0
1	"1621_10"	1
0	"8978_3"	0
0	"3646_1"	0
0	"2652_1"	0
1	"2317_10"	1
0	"1090_1"	0
1	"10913_7"	1
0	"5021_1"	0
0	"9258_3"	0
0	"662_3"	0
0	"6485_1"	0
0	"10842_4"	1
0	"3802_2"	0
1	"3419_10"	1
0	"6506_1"	0
0	"5491_1"	0
1	"2579_8"	1
0	"7573_2"	0
1	"10732_8"	1
1	"5649_10"	1
1	"8675_8"	1
1	"2745_10"	1
1	"4416_9"	1
1	"5728_10"	1
1	"69_10"	0
1	"5063_7"	1
0	"6304_1"	0
1	"2425_7"	1
1	"12259_7"	1
0	"12134_3"	0
1	"6236_8"	1
1	"1153_10"	0
0	"1179_2"	0
0	"2494_1"	0
0	"11947_4"	1
0	"5646_1"	0
1	"6434_7"	1
1	"12481_8"	1
1	"11333_9"	1
0	"5461_3"	0
0	"2253_2"	0
1	"1870_10"	1
0	"5809_4"	1
1	"8208_8"	0
0	"6564_1"	0
0	"7949_2"	0
0	"10553_1"	0
0	"7777_1"	0
1	"12097_7"	1
1	"9533_9"	1
1	"8052_9"	1
0	"6601_4"	1
1	"1176_10"	1
1	"8118_10"	1
0	"11183_2"	0
0	"7665_1"	0
0	"9919_3"	1
1	"4000_10"	1
0	"4621_3"	0
1	"2385_9"	1
1	"1456_9"	1
1	"200_10"	1
0	"2012_2"	1
0	"11133_3"	0
1	"7311_9"	1
0	"3571_1"	0
0	"6322_1"	1
1	"1558_10"	1
1	"1339_9"	1
1	"2270_9"	1
0	"1244_2"	1
0	"11092_4"	1
0	"5600_4"	0
0	"6961_2"	0
0	"2538_4"	0
0	"8588_4"	0
1	"1960_7"	1
0	"8174_4"	1
1	"8707_10"	1
0	"6932_4"	0
0	"11969_4"	0
0	"1346_1"	1
0	"8141_1"	0
1	"9553_9"	1
0	"10274_4"	1
0	"8178_1"	0
0	"11751_3"	1
1	"4802_8"	1
1	"10922_10"	1
1	"2996_7"	0
0	"9517_2"	0
1	"1755_10"	0
0	"1495_1"	0
0	"4608_2"	1
1	"3415_9"	1
0	"5025_2"	0
1	"7238_9"	0
1	"7805_10"	1
0	"8969_1"	0
0	"8645_1"	0
0	"7210_1"	0
0	"5381_4"	1
0	"11551_1"	0
0	"12304_3"	0
1	"10626_7"	0
1	"9484_10"	1
0	"517_4"	0
1	"8587_7"	1
1	"2733_10"	1
0	"9001_1"	1
0	"837_1"	0
0	"779_4"	0
0	"9563_3"	0
1	"4018_7"	1
1	"7644_7"	1
0	"2846_3"	0
1	"10723_8"	1
1	"11717_8"	1
0	"8345_3"	0
1	"2680_7"	1
1	"2277_10"	1
1	"7892_7"	1
0	"1087_1"	0
0	"4291_4"	1
1	"2141_10"	1
0	"11319_2"	0
0	"7132_2"	0
0	"10426_1"	0
1	"7116_9"	1
1	"1605_10"	1
0	"9096_1"	0
0	"9705_1"	0
0	"8587_3"	0
0	"3801_1"	0
1	"10085_10"	1
1	"8102_7"	1
0	"9154_1"	0
1	"1079_7"	1
1	"7215_7"	1
1	"5784_8"	1
0	"12032_1"	0
1	"8360_9"	1
0	"343_2"	0
1	"8480_10"	1
0	"11892_4"	0
1	"4751_8"	0
1	"6564_7"	1
1	"10573_10"	1
0	"4479_1"	0
0	"11944_4"	0
0	"11262_3"	0
0	"11805_2"	0
1	"6812_7"	1
0	"6652_3"	0
0	"11381_1"	1
0	"5798_4"	0
0	"10499_1"	0
1	"7082_8"	0
0	"487_4"	0
1	"12278_10"	1
1	"8598_7"	1
1	"12498_10"	1
0	"10197_1"	0
1	"1757_8"	1
0	"4667_1"	0
0	"7240_1"	0
1	"11202_10"	1
1	"2051_8"	1
0	"8117_2"	0
1	"6747_8"	0
1	"7941_8"	1
1	"4621_9"	0
1	"3720_10"	1
0	"9960_4"	1
0	"5585_1"	1
0	"8377_1"	0
1	"3382_10"	1
1	"2308_10"	1
0	"1525_1"	0
1	"4712_7"	0
0	"7682_2"	0
1	"6050_10"	1
1	"11071_10"	1
0	"11310_1"	0
0	"3575_1"	0
0	"12165_3"	0
0	"12411_4"	0
0	"9820_2"	0
1	"10351_8"	1
0	"2339_1"	0
0	"4540_2"	1
0	"4414_3"	0
1	"8696_10"	1
1	"7981_10"	1
1	"4778_9"	1
1	"2652_10"	1
0	"4329_4"	0
1	"5422_9"	1
1	"11515_10"	1
1	"1888_8"	1
0	"3426_3"	0
1	"2280_7"	1
1	"7672_10"	1
1	"5653_10"	0
0	"8203_3"	1
1	"7551_10"	1
0	"1542_4"	0
0	"8386_1"	0
0	"3198_3"	0
1	"3792_8"	1
0	"809_3"	0
1	"11227_9"	1
1	"7295_10"	1
0	"3490_3"	1
1	"8697_7"	1
1	"5744_7"	1
0	"10619_1"	0
0	"11416_4"	0
0	"11900_1"	0
0	"827_4"	0
1	"11189_8"	1
0	"6355_1"	0
0	"2015_2"	1
1	"2330_8"	1
1	"1995_9"	1
0	"3672_4"	1
0	"3790_1"	0
1	"3353_8"	1
1	"5654_8"	1
0	"11913_4"	0
0	"3953_1"	0
0	"879_2"	0
1	"4507_7"	1
0	"9454_1"	0
1	"2462_10"	1
0	"663_1"	0
1	"11237_8"	1
0	"7217_1"	0
0	"8774_4"	1
0	"1009_4"	0
1	"2790_10"	1
0	"387_2"	0
1	"5698_8"	1
0	"6394_1"	0
1	"2397_9"	1
0	"8765_4"	0
1	"4755_7"	1
0	"7604_1"	0
1	"5880_10"	1
0	"8388_1"	0
1	"11926_10"	1
0	"7849_2"	0
0	"742_1"	0
1	"10438_9"	1
1	"9031_10"	0
0	"8408_3"	1
1	"4284_10"	1
0	"1859_3"	0
1	"901_8"	1
0	"9404_1"	0
0	"4835_1"	1
0	"4037_2"	0
1	"11539_9"	1
1	"1983_10"	0
1	"9034_10"	1
1	"538_10"	0
1	"12214_10"	1
1	"9467_10"	1
0	"336_1"	0
1	"4224_10"	1
0	"6772_4"	1
0	"10440_1"	0
1	"3098_10"	0
1	"11015_9"	1
1	"4476_9"	1
1	"9569_9"	1
0	"11469_4"	0
1	"7722_10"	1
1	"5697_8"	1
0	"11125_1"	0
1	"6142_9"	1
1	"102_10"	1
1	"6569_7"	1
1	"8327_9"	1
0	"9749_4"	0
1	"6578_7"	1
1	"9741_8"	1
1	"5489_10"	1
1	"4637_8"	1
0	"1650_4"	1
0	"7958_3"	0
1	"7968_10"	1
0	"32_3"	0
0	"5665_4"	0
1	"4579_9"	1
0	"371_1"	0
1	"6688_9"	1
1	"11306_8"	1
0	"8975_1"	0
1	"4091_7"	1
1	"1548_8"	1
1	"1382_8"	1
0	"8160_1"	0
0	"10783_2"	0
1	"5265_9"	1
1	"4538_7"	0
0	"11261_4"	0
0	"12108_4"	0
0	"4905_1"	0
1	"5119_10"	1
0	"4817_4"	0
1	"1952_8"	1
1	"8803_10"	1
0	"7547_1"	0
1	"2516_9"	1
1	"1759_8"	1
0	"2422_3"	0
0	"4772_3"	0
1	"8530_9"	1
0	"5851_1"	0
1	"8828_10"	1
1	"796_8"	0
0	"8118_3"	0
1	"4691_10"	1
0	"5528_2"	0
1	"1467_9"	1
1	"12394_10"	1
0	"9739_4"	0
0	"3684_1"	0
1	"718_10"	1
0	"9998_4"	0
0	"9986_2"	0
1	"12299_7"	1
0	"4646_1"	0
1	"4729_10"	1
1	"6246_9"	1
0	"6127_3"	0
1	"1324_7"	0
0	"2848_3"	0
1	"4582_7"	1
1	"10168_8"	1
1	"7993_10"	1
1	"7778_10"	0
1	"10542_7"	1
1	"6596_8"	1
0	"4969_3"	0
0	"6108_2"	0
0	"2103_2"	0
0	"1536_3"	0
0	"1149_3"	1
0	"10389_4"	0
1	"8136_9"	1
0	"516_2"	1
0	"3770_4"	1
0	"2992_4"	0
1	"1357_10"	0
0	"8419_1"	1
1	"8966_10"	1
0	"6732_4"	0
1	"8442_9"	1
0	"11166_1"	0
0	"6849_3"	0
0	"8963_1"	0
1	"2736_9"	1
0	"5037_4"	0
1	"7573_9"	1
1	"8490_7"	1
1	"3329_7"	0
1	"11966_10"	1
1	"2972_7"	1
0	"4426_1"	0
1	"11764_10"	1
1	"6770_10"	1
0	"10432_2"	0
0	"3282_3"	0
0	"6232_4"	0
0	"195_4"	1
1	"9888_10"	0
0	"3707_2"	0
0	"4899_3"	0
1	"6805_10"	1
1	"10568_10"	1
1	"1242_9"	1
0	"11149_3"	0
1	"7523_7"	1
1	"243_10"	1
1	"10951_8"	1
0	"5936_3"	1
1	"10259_8"	1
1	"391_8"	1
0	"5298_2"	0
0	"11880_1"	1
1	"216_8"	1
0	"11891_1"	0
1	"11167_9"	1
1	"1311_10"	1
0	"4086_1"	0
1	"5078_9"	1
0	"9634_4"	0
0	"2322_2"	1
0	"7621_4"	0
1	"7909_10"	1
1	"11585_10"	0
0	"638_2"	1
0	"7084_1"	0
0	"6111_1"	0
1	"8387_8"	0
0	"3326_4"	0
0	"4524_2"	1
0	"7647_1"	1
1	"2653_10"	1
0	"2056_1"	1
1	"998_7"	1
0	"6183_4"	0
1	"5373_7"	1
1	"8945_10"	1
1	"8999_8"	0
1	"6587_9"	1
1	"8584_8"	1
1	"11366_8"	1
1	"6102_10"	1
0	"1414_3"	0
1	"688_9"	1
1	"10621_10"	1
1	"1566_8"	1
1	"9006_7"	1
1	"9306_9"	0
0	"5625_4"	1
0	"5880_1"	0
0	"178_3"	0
0	"9466_2"	0
1	"7010_10"	0
1	"4259_9"	1
1	"2337_10"	1
1	"7565_10"	0
0	"1594_1"	0
0	"10091_1"	0
0	"3017_4"	1
1	"11180_7"	1
1	"5581_7"	1
1	"7822_8"	0
1	"10227_10"	0
1	"7307_10"	0
1	"5582_9"	1
1	"2912_9"	1
1	"2793_9"	1
1	"4363_8"	1
1	"9897_10"	1
1	"9320_10"	1
0	"2014_4"	0
1	"9295_10"	1
1	"1958_10"	1
1	"9090_9"	1
0	"4755_4"	0
1	"2311_10"	1
0	"412_4"	0
1	"9221_7"	0
1	"2584_7"	0
0	"10268_1"	0
0	"2426_1"	0
0	"4924_1"	0
0	"12495_1"	0
0	"573_1"	0
0	"5720_3"	0
1	"642_10"	1
0	"11194_1"	0
0	"9340_4"	0
0	"10117_1"	0
1	"10021_8"	1
0	"1069_3"	1
1	"11713_10"	1
1	"11885_7"	1
1	"9555_10"	1
0	"7897_1"	0
0	"131_4"	0
0	"5299_2"	0
1	"9830_7"	0
1	"279_9"	1
0	"7532_4"	0
1	"7369_7"	1
1	"9769_8"	1
1	"4238_9"	1
0	"1681_4"	1
0	"9420_4"	1
1	"11476_10"	0
1	"572_9"	1
0	"12449_3"	0
1	"4765_7"	1
1	"863_10"	1
0	"6371_4"	0
0	"6559_1"	0
1	"1198_10"	1
1	"5442_8"	1
1	"883_9"	1
0	"11306_3"	1
1	"4584_10"	0
1	"1065_10"	1
1	"10053_8"	1
0	"8000_4"	1
1	"3920_9"	1
0	"4449_4"	0
1	"3906_10"	1
1	"2098_10"	1
1	"8429_7"	0
0	"3406_4"	0
0	"2772_1"	0
0	"9552_1"	0
0	"6654_1"	0
1	"1742_7"	1
0	"5872_2"	0
0	"3206_4"	0
1	"2213_9"	1
0	"11275_1"	0
1	"12421_10"	1
1	"6773_10"	1
1	"9638_8"	1
0	"755_1"	0
1	"3482_10"	1
1	"3545_7"	1
1	"6884_10"	1
1	"10725_9"	0
0	"3621_1"	1
0	"11240_4"	0
1	"935_9"	1
0	"8983_1"	0
0	"1420_3"	0
1	"7097_9"	1
1	"11287_8"	0
0	"7646_2"	0
1	"8784_9"	1
0	"1157_4"	0
1	"1840_10"	1
1	"9900_10"	0
0	"5711_3"	0
1	"12359_8"	1
1	"12410_8"	1
0	"1089_1"	0
1	"10587_8"	1
1	"8250_8"	1
0	"1216_3"	0
1	"7078_9"	1
0	"8700_3"	0
0	"10407_4"	0
1	"1400_7"	1
0	"9085_1"	0
1	"5774_8"	1
1	"11070_9"	0
0	"6290_3"	0
0	"2127_3"	1
0	"4126_4"	0
0	"8064_2"	1
1	"5819_10"	1
0	"8778_3"	0
1	"1602_9"	1
0	"6225_1"	0
0	"571_1"	0
0	"9090_1"	0
1	"3640_8"	1
0	"1623_1"	0
1	"5502_10"	1
1	"2479_10"	1
0	"2935_2"	0
1	"12004_10"	1
1	"4311_9"	1
1	"11698_10"	1
1	"10838_10"	1
1	"525_10"	1
0	"8692_2"	0
1	"9957_7"	0
0	"3568_4"	0
1	"29_10"	1
0	"2792_4"	0
1	"6995_7"	1
1	"6089_10"	1
1	"12317_10"	1
1	"9326_10"	1
1	"1665_7"	1
1	"3874_9"	1
0	"6642_1"	0
1	"12236_10"	1
0	"2896_1"	0
1	"7354_7"	1
0	"12390_4"	0
0	"8878_4"	0
0	"11255_1"	0
0	"5964_3"	0
1	"10200_10"	0
0	"8479_3"	0
0	"2620_3"	0
1	"1130_10"	1
1	"10203_10"	1
1	"2866_9"	1
1	"3052_10"	1
0	"582_3"	1
1	"6168_10"	1
1	"4240_9"	0
0	"8264_4"	1
0	"758_2"	0
1	"9575_9"	1
0	"3553_4"	0
0	"11749_4"	0
1	"10755_10"	0
0	"4075_1"	0
1	"3377_8"	1
1	"5226_10"	0
0	"8731_1"	0
1	"3352_9"	1
1	"2939_10"	1
1	"7810_7"	1
1	"9975_10"	1
0	"979_4"	1
0	"9769_2"	0
0	"5419_1"	1
1	"3290_8"	1
0	"11930_2"	0
1	"196_9"	1
1	"4057_7"	1
1	"10483_8"	1
1	"6980_9"	1
1	"1115_9"	0
0	"6165_4"	0
1	"8078_10"	1
0	"4258_3"	0
1	"2285_10"	1
1	"3492_7"	1
1	"4817_10"	1
1	"11222_8"	1
0	"7378_4"	0
1	"2133_10"	1
0	"374_2"	0
0	"3378_2"	1
1	"2819_10"	1
0	"10363_2"	1
1	"4271_10"	1
0	"9878_4"	0
1	"8558_10"	1
0	"4898_3"	0
1	"980_7"	1
0	"1257_3"	0
0	"10819_3"	1
0	"587_2"	1
1	"11888_9"	1
1	"4515_10"	0
1	"7226_8"	1
0	"11378_1"	0
1	"5177_8"	0
0	"9441_4"	0
1	"5501_10"	1
0	"7652_3"	1
1	"1951_9"	1
1	"3531_7"	1
0	"5084_1"	0
1	"555_8"	1
0	"2670_2"	0
0	"2259_2"	0
0	"6886_1"	0
1	"11517_9"	1
1	"11410_7"	0
1	"5859_9"	0
1	"5065_7"	1
0	"2911_3"	0
0	"3252_1"	0
0	"8828_4"	0
0	"9921_3"	0
1	"6514_10"	1
0	"8829_1"	0
1	"3653_10"	0
0	"4044_1"	0
1	"10756_8"	1
0	"6832_2"	0
0	"3179_2"	0
1	"4926_8"	1
1	"1969_10"	1
0	"12100_4"	0
0	"4944_3"	0
0	"11205_2"	0
0	"2807_3"	1
1	"2473_10"	1
0	"11601_3"	0
1	"1376_7"	1
1	"10880_8"	0
1	"4616_10"	1
1	"3763_8"	0
0	"12368_3"	0
1	"2419_10"	1
0	"9350_1"	0
1	"4603_10"	1
1	"11707_10"	1
0	"11990_1"	0
1	"6036_10"	1
1	"3980_10"	1
0	"3869_3"	0
0	"8245_1"	0
1	"3138_9"	0
1	"10142_8"	1
1	"4763_8"	0
0	"954_4"	0
1	"11218_9"	1
0	"463_4"	0
1	"3139_10"	0
0	"6851_4"	0
0	"7094_1"	0
1	"5403_10"	1
1	"10553_8"	1
0	"5017_4"	0
0	"8422_2"	0
0	"2626_4"	0
0	"12216_4"	1
1	"6097_10"	1
0	"12210_2"	0
1	"10507_10"	1
1	"10172_8"	1
1	"5901_7"	1
1	"9448_7"	1
1	"1006_8"	1
0	"2851_4"	0
1	"2416_10"	1
0	"2282_4"	1
0	"201_4"	1
0	"2837_1"	0
1	"1232_10"	1
1	"10223_10"	1
1	"5228_8"	1
0	"5538_4"	0
0	"3716_3"	1
0	"11472_1"	0
0	"11924_4"	1
0	"367_2"	0
1	"6465_9"	1
1	"9767_7"	0
0	"6377_1"	0
1	"3934_8"	1
1	"3113_9"	1
1	"7660_10"	1
0	"4323_4"	0
1	"5142_10"	1
0	"3368_1"	0
1	"10941_7"	1
1	"7832_7"	0
0	"7589_3"	0
0	"10103_1"	0
1	"10283_10"	1
0	"5921_4"	0
0	"9482_1"	0
1	"9274_8"	1
1	"12305_8"	1
0	"5334_4"	1
0	"7559_1"	0
0	"12107_4"	0
0	"6153_1"	0
0	"6675_1"	0
1	"1993_10"	1
1	"8430_9"	1
0	"10098_1"	0
0	"2557_1"	0
1	"6039_10"	1
1	"10982_10"	1
1	"5225_9"	1
1	"3093_10"	1
0	"11468_3"	1
1	"6661_7"	1
1	"9121_10"	1
0	"9080_3"	0
0	"8351_4"	0
0	"3857_3"	0
1	"8936_8"	0
0	"9432_4"	0
1	"7659_10"	1
1	"11527_7"	1
1	"2878_8"	0
0	"12343_2"	0
0	"11208_4"	1
0	"6829_1"	0
0	"6852_1"	0
1	"9565_8"	0
1	"12034_10"	1
1	"7443_7"	0
1	"2868_7"	0
0	"1934_4"	0
0	"3091_3"	0
0	"10381_4"	0
1	"4917_8"	1
0	"8859_3"	0
1	"1022_10"	1
0	"3201_2"	0
0	"6306_2"	0
1	"10109_10"	1
0	"5060_4"	1
0	"4532_1"	1
0	"7129_1"	0
1	"627_8"	1
1	"2573_10"	1
1	"10563_7"	0
1	"10157_10"	1
0	"1615_2"	0
0	"9498_1"	1
0	"10851_2"	0
1	"8514_7"	1
0	"9597_3"	0
0	"1245_2"	0
0	"8574_4"	0
0	"8152_2"	0
0	"1879_1"	0
1	"6775_8"	1
0	"10238_4"	1
0	"11461_1"	0
1	"962_8"	1
1	"9868_9"	1
1	"6382_7"	0
1	"3616_7"	0
0	"12139_2"	0
1	"3334_9"	1
1	"11957_8"	1
0	"1806_4"	0
1	"5190_8"	1
1	"2978_10"	1
1	"641_8"	1
1	"860_8"	1
0	"6415_3"	0
0	"3664_4"	0
0	"7687_1"	0
0	"10921_3"	0
1	"11842_10"	1
1	"3837_9"	0
1	"10062_10"	1
0	"4240_1"	0
0	"8776_2"	0
1	"5082_7"	1
0	"7417_2"	0
1	"10794_10"	1
1	"5484_10"	1
1	"2267_8"	1
0	"1154_3"	1
0	"6778_3"	0
1	"4849_10"	1
1	"5989_7"	1
1	"12156_8"	0
1	"3381_10"	1
1	"7033_7"	1
0	"11950_2"	0
0	"9728_3"	0
1	"659_10"	1
0	"9835_3"	0
0	"790_1"	0
0	"9138_1"	0
1	"3350_7"	1
1	"8812_10"	1
0	"3987_1"	0
0	"8752_2"	0
0	"5911_4"	0
0	"6333_1"	0
0	"8462_3"	0
1	"10729_8"	1
1	"5406_7"	1
0	"10755_1"	0
0	"11599_3"	0
0	"1184_3"	0
1	"3762_8"	0
0	"5874_1"	0
0	"3381_1"	0
1	"4108_7"	0
1	"5924_8"	0
1	"708_8"	1
0	"10059_4"	1
0	"12096_3"	0
1	"2080_9"	1
1	"221_9"	1
0	"7452_4"	0
1	"10158_7"	1
0	"3850_2"	0
1	"7485_8"	1
0	"1868_1"	0
0	"8338_3"	0
1	"12347_9"	1
0	"8108_3"	0
0	"2331_1"	1
0	"1747_2"	0
1	"5591_8"	1
0	"5866_1"	0
0	"8961_2"	0
1	"12029_10"	1
0	"9451_1"	0
0	"1376_1"	0
1	"1356_8"	1
0	"3445_1"	0
1	"7966_9"	1
1	"7463_10"	1
1	"11777_9"	1
0	"10813_4"	0
0	"11034_1"	0
1	"7370_7"	1
0	"7943_4"	1
0	"12407_1"	0
1	"2050_7"	0
0	"11963_3"	0
1	"9403_8"	1
0	"9963_2"	1
0	"6790_3"	0
0	"11742_2"	1
1	"2161_10"	1
0	"1124_1"	0
1	"3791_10"	1
1	"2833_7"	1
1	"3275_10"	0
1	"12194_10"	1
0	"7090_1"	0
0	"6292_3"	0
0	"8508_1"	0
0	"11197_1"	0
1	"9991_10"	1
0	"7177_1"	0
1	"10463_10"	1
1	"3855_8"	1
1	"445_10"	1
1	"2814_10"	1
0	"10444_1"	0
1	"1181_9"	1
0	"10659_2"	1
0	"10775_3"	0
1	"2433_8"	0
0	"5109_1"	1
0	"671_1"	0
1	"12116_9"	1
1	"5453_8"	1
1	"4462_9"	1
1	"1364_8"	1
0	"11186_2"	0
0	"508_3"	1
0	"11427_1"	0
1	"6629_10"	1
1	"827_7"	1
0	"5372_1"	0
0	"10298_4"	0
1	"331_10"	1
0	"6431_1"	0
1	"3638_10"	1
1	"5517_9"	1
1	"7610_9"	1
0	"5259_1"	0
1	"6471_10"	1
1	"11331_8"	0
1	"6000_9"	1
0	"3608_3"	0
1	"7014_10"	1
0	"9945_1"	0
1	"5792_10"	1
0	"2833_1"	0
0	"5556_4"	0
0	"9801_1"	0
1	"886_8"	1
1	"966_7"	1
1	"10234_10"	0
1	"9353_8"	1
1	"6063_10"	0
1	"8544_9"	1
1	"3986_10"	1
1	"2306_10"	1
0	"4134_1"	0
0	"1887_2"	0
0	"443_3"	0
0	"2812_2"	0
0	"10277_1"	0
1	"10959_10"	1
0	"9586_3"	0
0	"6072_4"	1
0	"321_1"	0
0	"6430_1"	0
0	"3730_2"	0
0	"1174_4"	0
0	"9630_1"	0
0	"7973_1"	0
0	"1927_2"	0
1	"3133_9"	1
1	"8021_7"	0
1	"9676_10"	1
0	"3697_4"	1
1	"11154_10"	1
0	"6516_1"	0
0	"3624_2"	0
0	"8194_4"	0
1	"5499_10"	1
0	"1375_1"	0
0	"8616_1"	0
0	"11965_4"	0
1	"10896_8"	1
0	"5555_1"	0
1	"5134_10"	1
1	"12221_8"	1
0	"11431_1"	0
0	"11075_2"	1
1	"4530_7"	0
0	"1697_2"	0
0	"1997_2"	0
0	"4035_1"	0
1	"9701_10"	1
1	"4501_7"	1
1	"6141_9"	1
1	"10055_7"	1
1	"9749_9"	1
1	"8443_9"	1
0	"10610_1"	0
0	"2943_1"	0
0	"8265_4"	0
0	"11766_1"	0
1	"876_7"	1
1	"7032_10"	1
0	"4017_1"	1
0	"2795_1"	0
0	"5942_4"	0
0	"1386_3"	1
1	"800_9"	1
1	"3892_10"	1
0	"946_1"	0
1	"10310_9"	1
1	"1331_7"	1
0	"8579_2"	0
1	"1332_8"	1
1	"5583_8"	1
0	"5592_2"	0
0	"1111_2"	0
1	"8908_10"	1
0	"6767_4"	1
1	"2061_9"	1
0	"10972_3"	0
